Time,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6,Axis_7,Axis_8
46107.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46109.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46111.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46112.998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46114.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46116.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46118.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46120.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46122.403,0.0,0.0,0.0,0.0,0.0,0.0,0.01192,0.15696
46124.268,0.05212,3.42646,6.22035,5.00702,12.51756,0.02581,0.20271,0.0981
46126.105,0.02606,3.26832,4.48076,5.36835,5.85873,0.85171,0.51274,0.0981
46128.023,0.99024,11.54454,3.11017,0.38714,3.94884,1.75504,1.66939,0.0981
46129.896,4.14335,9.38324,3.69004,1.9357,3.89722,0.85171,8.10848,0.0981
46131.773,0.39088,11.33368,4.6389,0.43876,5.11026,4.28436,4.20925,0.0981
46133.702,1.71988,30.83817,5.79863,9.42043,5.72969,0.95495,0.22656,0.0981
46135.669,4.69059,1.26516,10.27939,4.3876,1.9357,1.31628,0.16694,0.0981
46137.524,0.28665,11.86083,6.64207,0.49038,1.80666,0.77428,0.42927,0.0981
46139.464,0.26059,14.07485,8.85609,0.69685,1.21304,0.10324,8.0727,0.0981
46141.337,0.33876,11.07011,6.48392,0.2839,0.542,0.41295,2.18213,0.0981
46143.248,0.31271,11.07011,6.69478,2.11637,3.12294,1.1098,1.33551,0.0981
46145.196,2.63194,11.70269,12.54613,6.50397,0.74847,0.90333,1.78863,0.0981
46147.014,0.72965,14.97101,4.11176,0.92914,0.23228,0.64523,0.40542,0.13734
46149.024,2.05865,8.59251,5.11334,0.542,6.3233,1.60018,0.97779,0.84366
46150.949,0.05212,4.58619,5.95677,0.46457,1.23885,0.30971,5.07972,4.21831
46152.93,0.20847,3.9009,6.85293,0.0,1.6518,2.21961,1.45476,0.13734
46154.869,0.28665,4.00633,6.80021,0.72266,0.80009,0.77428,0.62006,0.07848
46156.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46158.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46160.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46162.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46168.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46170.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46171.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46173.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46175.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46177.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46179.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46181.278,0.46906,4.84976,3.05746,0.38714,0.95495,11.02061,0.0477,0.11772
46183.155,7.37465,4.95519,7.69636,6.91692,1.13561,0.23228,0.48889,0.15696
46185.093,1.329,10.70111,1.0543,0.38714,5.11026,0.2839,8.10848,0.1962
46187.001,0.36482,11.33368,3.2156,2.24542,2.01313,0.8259,0.28618,0.1962
46188.978,0.33876,11.49183,3.53189,0.51619,4.51664,0.07743,8.10848,0.21582
46190.938,1.90229,42.64628,6.37849,0.12905,20.02809,0.02581,0.08347,0.1962
46192.8,0.13029,1.63416,25.56668,0.43876,1.26466,2.58094,0.52467,0.1962
46194.808,2.05865,22.7728,6.11492,0.23228,0.51619,0.77428,8.06078,0.17658
46196.686,0.31271,12.07169,6.48392,1.05819,1.6518,0.12905,0.0477,0.17658
46198.625,1.30294,3.9009,2.21402,0.43876,0.59362,0.46457,8.0727,0.1962
46200.552,0.0,11.22826,7.27464,2.24542,0.90333,0.12905,2.67103,0.17658
46202.563,0.31271,4.00633,9.01423,0.64523,1.96151,1.34209,0.23848,0.1962
46204.469,0.23453,11.22826,0.42172,1.88409,0.25809,1.83247,1.83633,0.1962
46206.395,21.65489,1.63416,8.11808,4.00046,0.41295,2.91646,0.40542,0.21582
46208.333,1.90229,3.84818,5.90406,0.43876,1.41952,0.46457,5.07972,4.31641
46210.281,0.67753,1.0543,6.85293,0.10324,1.83247,0.0,3.11222,0.15696
46212.271,0.31271,4.00633,6.80021,0.80009,0.80009,0.74847,0.65583,0.17658
46214.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46216.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46217.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46219.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46221.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46223.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46225.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46227.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46232.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46234.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46236.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46238.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46240.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46242.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46243.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46245.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46247.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46249.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46251.441,0.0,0.0,0.0,0.0,0.0,0.72266,0.0,0.15696
46253.379,0.10424,3.00474,6.69478,11.04642,11.94975,1.03238,0.25041,0.13734
46255.249,1.64171,12.01898,6.00949,0.51619,12.05299,0.85171,0.48889,0.11772
46257.144,0.91206,11.54454,3.42646,5.31674,3.45846,1.21304,0.95394,0.07848
46259.093,0.28665,10.96468,3.95361,1.44533,4.10369,0.80009,0.53659,0.07848
46260.991,0.18241,7.95994,0.84344,1.03238,2.94227,0.07743,0.10732,0.07848
46262.928,0.20847,11.70269,13.49499,0.542,3.81979,0.77428,0.28618,0.07848
46264.857,0.26059,11.54454,5.53506,0.15486,0.85171,1.1098,0.70353,0.07848
46266.713,0.23453,12.33527,2.53031,0.41295,2.81322,2.32285,0.14309,0.05886
46268.63,2.31924,2.00316,4.32261,0.15486,0.20648,0.15486,8.0727,0.05886
46270.577,0.36482,10.85925,6.22035,0.18067,0.43876,0.77428,0.75123,0.07848
46272.486,0.23453,20.92778,4.16447,1.70342,0.12905,0.05162,7.50034,0.07848
46274.312,1.17265,31.78703,0.94887,2.34866,1.34209,0.59362,0.27426,0.07848
46276.192,1.01629,22.29837,5.74591,1.49695,7.87187,1.62599,0.16694,0.0981
46278.123,9.01636,4.69162,21.40221,0.85171,3.69074,3.89722,1.00164,1.13796
46280.076,0.13029,4.21719,6.00949,0.05162,1.41952,0.20648,1.76479,1.21644
46281.993,0.13029,3.9009,7.22193,0.02581,1.57437,19.74419,0.14309,0.15696
46283.88,0.26059,3.95361,6.80021,0.77428,0.77428,0.77428,0.59621,0.13734
46285.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46287.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46289.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46291.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46297.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46299.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46301.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46303.046,0.26059,4.32261,3.53189,0.15486,0.72266,0.92914,2.06289,0.0981
46304.843,0.18241,23.40538,10.59568,6.45235,7.63958,4.54245,0.51274,0.0981
46306.826,0.36482,11.3864,3.16289,0.30971,5.13607,0.18067,1.71709,0.0981
46308.67,5.47235,33.63205,1.15973,1.03238,3.87141,0.72266,8.10848,0.0981
46310.589,0.39088,11.43911,3.58461,0.46457,5.16188,1.23885,0.3935,0.0981
46312.435,1.12053,14.86558,3.69004,13.13698,1.03238,0.77428,0.15501,0.0981
46314.443,12.58642,1.21244,10.80654,1.00657,2.27123,0.07743,0.29811,0.0981
46316.29,0.443,12.4407,6.85293,0.07743,0.8259,0.74847,1.27589,0.11772
46318.21,0.28665,11.86083,6.80021,2.14218,1.3679,0.07743,0.47697,0.0981
46320.099,0.28665,15.34001,6.85293,0.36133,0.59362,0.43876,8.0727,0.0981
46322.022,0.02606,11.07011,6.85293,2.21961,0.98076,0.12905,1.26397,0.11772
46323.931,0.52118,9.5941,22.50923,0.64523,2.58094,2.27123,0.09539,0.0981
46325.891,0.26059,11.22826,0.26357,2.01313,2.86484,1.1098,1.83633,0.11772
46327.889,8.46912,3.9009,0.57986,1.00657,6.73625,12.95632,0.27426,0.47088
46329.827,0.23453,4.53347,5.95677,0.41295,1.21304,0.43876,5.09165,4.08097
46331.74,0.15635,4.16447,6.7475,0.05162,1.3679,0.0,0.53659,0.17658
